0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.173524304,0.166792827,0.162310531,0.161210039,0.163724302,0.172721025,0.188312668,0.204779885,0.206627427,0.200490376,0.19197562,0.185621684,0.179163322,0.177243485,0.178801846,0.18385447,0.195349391,0.215736609,0.233746122,0.232549236,0.230332186,0.225922185,0.213374969,0.19811267
0.004023529,0.008047059,0.006705882,0.004023529,0.002347059,0.001005882,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000804706,0.001072941,0.001341176,0.001475294,0.002011765,0.002481176,0.002682353,0.002481176
0.004023529,0.008047059,0.006705882,0.004023529,0.002347059,0.001005882,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000804706,0.001072941,0.001341176,0.001475294,0.002011765,0.002481176,0.002682353,0.002481176
0.004023529,0.008047059,0.006705882,0.004023529,0.002347059,0.001005882,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000804706,0.001072941,0.001341176,0.001475294,0.002011765,0.002481176,0.002682353,0.002481176
0.004023529,0.008047059,0.006705882,0.004023529,0.002347059,0.001005882,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000804706,0.001072941,0.001341176,0.001475294,0.002011765,0.002481176,0.002682353,0.002481176
0.004023529,0.008047059,0.006705882,0.004023529,0.002347059,0.001005882,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000804706,0.001072941,0.001341176,0.001475294,0.002011765,0.002481176,0.002682353,0.002481176
0.004023529,0.008047059,0.006705882,0.004023529,0.002347059,0.001005882,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000804706,0.001072941,0.001341176,0.001475294,0.002011765,0.002481176,0.002682353,0.002481176
0.004023529,0.008047059,0.006705882,0.004023529,0.002347059,0.001005882,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000536471,0.000804706,0.001072941,0.001341176,0.001475294,0.002011765,0.002481176,0.002682353,0.002481176
